IsWon,IsClosed,LeadId,LeadCreateDate,CompanyName,Country,Department,EmailDomain,Industry,JobTitle,IsTraining
TRUE,TRUE,00Q70000010KaCMEA0,9/29/2014 10:13:44,Turismo de Portugal,Portugal,Technical - Development/Engineering,@everis.com,Government,Director/Manager,TRUE
FALSE,TRUE,00Q70000017FfMgEAK,6/2/2015 16:07:42,Prudential Insurance Company Of America,United States,Technical - Development/Engineering,@prudential.com,Insurance,Director/Manager,TRUE
FALSE,TRUE,00Q70000016QAjVEAW,4/30/2015 9:30:46,CEA/IRFM,France,Technical - Development/Engineering,@cea.fr,Other,Project Manager,TRUE
FALSE,TRUE,00Q70000016WpctEAC,5/18/2015 15:15:49,PrivatBank Degroof,Spain,Technical - Development/Engineering,@privatbank.es,Financial Services,Developer/Engineer,TRUE
FALSE,FALSE,00Q70000016QpvrEAC,5/5/2015 14:13:09,Cox Communications Inc.,United States,Technical - Development/Engineering,@cox.com,Media / Marketing,Associate/Analyst,FALSE
FALSE,TRUE,00Q70000016XhRgEAK,5/23/2015 3:03:40,Ministerio de Ambiente de Colombia,Colombia,Technical - IT/Support,@minambiente.gov.co,Government,Director/Manager,FALSE
FALSE,FALSE,00Q70000016QokwEAC,5/5/2015 10:56:10,Santillana,Spain,Business - Operations,@santillana.com,Education,Director/Manager,FALSE
FALSE,TRUE,00Q70000017Fr4XEAS,6/3/2015 23:26:10,Broadcom,United States,Business - Operations,@broadcom.com,Technology,Administrator,FALSE
FALSE,FALSE,00Q70000017FrZ1EAK,6/4/2015 2:16:18,Croplands Equipment,Australia,Technical - Development/Engineering,@croplands.com.au,Other,Other,FALSE
FALSE,TRUE,00Q70000017HRTkEAO,6/11/2015 14:44:52,Amplifon,United States,Technical - Development/Engineering,@amplifon.com,Manufacturing,Project Manager,TRUE
FALSE,FALSE,00Q70000016Z6QYEA0,5/28/2015 23:50:12,First United Bank and Trust,United States,Technical - IT/Support,@firstunitedbank.com,Financial Services,Director/Manager,FALSE
FALSE,FALSE,00Q70000017HPv8EAG,6/11/2015 9:16:10,Azenn,France,Other,@azenn.com,Consulting,Director/Manager,FALSE
FALSE,FALSE,00Q70000017Gur1EAC,6/9/2015 11:33:29,Eurocross,Netherlands,Business - Sales,@eurocross.nl,Insurance,Director/Manager,FALSE
FALSE,FALSE,00Q70000017HS3JEAW,6/11/2015 15:37:03,First Data,United States,Technical - IT/Support,@firstdata.com,Technology,Developer/Engineer,FALSE
FALSE,TRUE,00Q70000017HXCSEA4,6/12/2015 1:25:07,HP Australia,Australia,Technical - IT/Support,@hp.com,Telecommunications,Director/Manager,TRUE
FALSE,FALSE,00Q70000017HyDLEA0,6/16/2015 6:29:36,UPM,Finland,Business - Operations,@upm.com,Manufacturing,Director/Manager,FALSE
TRUE,TRUE,00Q70000017Hkn8EAC,6/15/2015 8:17:14,Reliance Corporate IT Park Limited,India,Technical - IT/Support,,Telecommunications,Director/Manager,TRUE
FALSE,FALSE,00Q70000017H3weEAC,6/10/2015 8:26:19,Sandvik AB,Sweden,Technical - IT/Support,@sandvik.com,Manufacturing,Administrator,FALSE
FALSE,FALSE,00Q70000015n0GgEAI,4/7/2015 11:26:43,Avantha Ergo Life Insurance co Ltd,India,Technical - IT/Support,@avanthaergo.com,Insurance,Project Manager,FALSE
TRUE,TRUE,00Q70000017HksQEAS,6/15/2015 9:07:46,Nihilent Technologies Ltd,India,Technical - IT/Support,@nihilent.com,Government,Director/Manager,TRUE
FALSE,TRUE,00Q70000017Hhy8EAC,6/14/2015 2:01:31,Completely Managed Inc.,Canada,Technical - IT/Support,@scotland.ca,Consulting,Independent Contractor,TRUE
FALSE,TRUE,00Q70000017HNvnEAG,6/10/2015 22:51:23,Visy,Australia,Business - Sales,@visy.com.au,Manufacturing,Project Manager,FALSE
FALSE,TRUE,00Q70000017I2noEAC,6/16/2015 14:04:08,Hamden Town Government,United States,Technical - IT/Support,@hamden.com,Government,Developer/Engineer,TRUE
FALSE,FALSE,00Q70000012Mf1rEAC,1/9/2015 0:06:45,Teachers College Columbia University,United States,Technical - IT/Support,@tc.columbia.edu,Education,Project Manager,FALSE
FALSE,TRUE,00Q70000017I2kpEAC,6/16/2015 13:56:58,State of Michigan Attorney General  PAAM,United States,Technical - IT/Support,@michigan.gov,Government,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000xZsgtEAC,5/12/2014 16:33:12,ELS Educational Services,United States,Other,@els.edu,Education,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q70000017J8AiEAK,6/23/2015 14:46:55,ELS Educational Services,United States,Business - Marketing,@els.edu,Education,C-Level/Executive/VP,FALSE
FALSE,FALSE,00Q70000017H33nEAC,6/10/2015 1:44:13,Ministerio de Economia y Finanzas [PERU],Peru,Technical - Development/Engineering,@mef.gob.pe,Government,Project Manager,FALSE
FALSE,FALSE,00Q70000017Gl5IEAS,6/8/2015 19:26:46,FARCOMED S.A.,Ecuador,Technical - IT/Support,@corporaciongpf.com,Pharmaceuticals,Associate/Analyst,FALSE
FALSE,TRUE,00Q70000017HnZPEA0,6/15/2015 16:44:34,65 Incorporated,United States,Business - Marketing,@65incorporated.com,Professional Services,Director/Manager,TRUE
FALSE,FALSE,00Q70000017H31cEAC,6/10/2015 1:26:01,Sistema Integral de Salud [SIS],Peru,Technical - Development/Engineering,@sis.gob.pe,Government,Project Manager,FALSE
FALSE,FALSE,00Q70000017FbfgEAC,6/2/2015 1:40:58,Hitachi Government & Public Sector Systems Ltd.,Japan,Technical - Development/Engineering,@hitachi.com,Technology,Developer/Engineer,FALSE
FALSE,FALSE,00Q70000017FmA4EAK,6/3/2015 14:29:46,UC Merced,United States,Technical - IT/Support,@ucmerced.edu,Education,Director/Manager,FALSE
FALSE,TRUE,00Q70000017H32QEAS,6/10/2015 1:31:28,National Purchasing Partners,United States,Technical - IT/Support,@mynpp.com,Media / Marketing,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q70000017IO3XEAW,6/18/2015 18:38:03,Sheridan College,Canada,Business - Sales,@sheridancollege.ca,Education,Project Manager,FALSE
FALSE,TRUE,00Q70000017Hj47EAC,6/14/2015 16:16:09,I&I Energy,United States,Technical - IT/Support,@iandienergy.com,Energy,Developer/Engineer,TRUE
FALSE,TRUE,00Q700000186YYuEAM,7/10/2015 16:47:24,Evolve24,United States,Technical - Development/Engineering,@evolve24.com,Technology,Developer/Engineer,FALSE
FALSE,TRUE,00Q70000017IFagEAG,6/17/2015 23:06:33,Evolve24,United States,Technical - IT/Support,@evolve24.com,Technology,Project Manager,TRUE
FALSE,TRUE,00Q70000017HgmlEAC,6/13/2015 13:01:08,Fabasoft Deutschland GmbH,Germany,Technical - Development/Engineering,@fabasoft.com,Technology,Project Manager,TRUE
FALSE,TRUE,00Q70000017G4iSEAS,6/4/2015 19:31:37,NRI IT Solutions America,United States,Business - Sales,@nria.com,Technology,Director/Manager,FALSE
FALSE,TRUE,00Q70000017HkzhEAC,6/15/2015 10:05:33,S&P Capital IQ,United States,Technical - Development/Engineering,@spcapitaliq.com,Financial Services,Director/Manager,FALSE
FALSE,FALSE,00Q70000017GXb1EAG,6/7/2015 17:22:33,Media Cologne,Germany,Technical - IT/Support,@mediacologne.de,Media / Marketing,Associate/Analyst,FALSE
FALSE,TRUE,00Q70000017I9SsEAK,6/17/2015 8:56:43,Prefeitura do Rio de Janeiro,Brazil,Other,@iplanrio.rio.rj.gov.br,Government,Director/Manager,TRUE
FALSE,FALSE,00Q70000017IN8VEAW,6/18/2015 17:53:39,MacKenzie Investments,Canada,Business - Sales,@mackenzieinvestments.com,Financial Services,Project Manager,FALSE
FALSE,TRUE,00Q70000017HmENEA0,6/15/2015 14:09:25,GA Department of Revenue - ITD,United States,Business - Sales,@dor.ga.gov,Government,Project Manager,TRUE
FALSE,FALSE,00Q70000017FjgEEAS,6/3/2015 1:55:00,Japan Business Systems Inc.,Japan,Business - Sales,@jbs.com,Telecommunications,Director/Manager,FALSE
FALSE,FALSE,00Q70000017IOEQEA4,6/18/2015 18:52:41,Light Servicos de Eletricidade S.A.,Brazil,Technical - IT/Support,@light.com.br,Energy,Associate/Analyst,FALSE
FALSE,TRUE,00Q7000000xccD0EAI,5/13/2014 14:40:00,BNP Paribas Cardif Deutschland - Cardif Allgemeine Versicherung,Germany,,@cardif.com,Insurance,,TRUE
TRUE,TRUE,00Q70000017J7acEAC,6/23/2015 13:53:35,BNP Paribas Cardif Deutschland - Cardif Allgemeine Versicherung,,Other,@cardif.com,Financial Services,Director/Manager,TRUE
FALSE,FALSE,00Q70000017IQdcEAG,6/18/2015 22:06:29,Aguas Andinas S.A.,Chile,Technical - Development/Engineering,@everis.com,Utilities,Director/Manager,FALSE
FALSE,FALSE,00Q700000185F6mEAE,6/29/2015 1:17:41,PwC Digital Change Services,Australia,Business - Sales,@au.pwc.com,Other,Director/Manager,FALSE
FALSE,FALSE,00Q700000183uq5EAA,6/26/2015 19:33:29,University of Miami,United States,Technical - IT/Support,@miami.edu,Education,Developer/Engineer,FALSE
TRUE,TRUE,00Q70000017IT9FEAW,6/19/2015 13:48:25,Fresenius Medical Care North America,United States,Technical - IT/Support,@acumenmd.com,Technology,C-Level/Executive/VP,FALSE
TRUE,TRUE,00Q70000017JJQwEAO,6/24/2015 16:58:58,Auronexus LLC,United States,Other,@auronexus.com,Pharmaceuticals,C-Level/Executive/VP,FALSE
FALSE,TRUE,00Q70000017JDWbEAO,6/23/2015 22:06:02,Carnahan Group,United States,Business - Sales,@carnahangroup.com,Healthcare,Associate/Analyst,TRUE
FALSE,FALSE,00Q70000016XeafEAC,5/22/2015 15:40:59,Poder Judicial del Peru,Peru,Technical - Development/Engineering,@pj.gob.pe,Government,Project Manager,FALSE
FALSE,TRUE,00Q70000016XpxqEAC,5/26/2015 13:40:28,Guideware Solutions,United States,Business - Operations,,Technology,Administrator,TRUE
FALSE,FALSE,00Q700000183btsEAA,6/25/2015 13:25:17,PRO BTP,France,Other,@probtp.com,Insurance,Independent Contractor,FALSE
FALSE,TRUE,00Q70000017IBphEAG,6/17/2015 16:14:26,BOTANIC,France,Technical - IT/Support,@botanic.com,Other,Director/Manager,FALSE
FALSE,FALSE,00Q70000017ISEYEA4,6/19/2015 8:44:37,Meine-Energie GmbH - Bitshifters GmbH,Germany,Technical - Development/Engineering,@meine-energie.de,Energy,Director/Manager,FALSE
FALSE,TRUE,00Q700000185gs8EAA,7/1/2015 18:17:28,ATEB Inc.,United States,Technical - Development/Engineering,@ateb.com,Pharmaceuticals,Director/Manager,TRUE
FALSE,FALSE,00Q700000185x2YEAQ,7/3/2015 19:18:08,Essilor Brasil S.A.,Brazil,Business - Marketing,@essilor.com.br,Manufacturing,Other,FALSE
FALSE,TRUE,00Q700000185cdFEAQ,7/1/2015 10:29:56,BEpicNow JV,United States,Other,@concretemix22.com,Consumer Products,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q700000185hLtEAI,7/1/2015 19:09:07,Banco Estado Chile,Chile,Technical - IT/Support,@bancoestado.cl,Financial Services,Developer/Engineer,TRUE
FALSE,FALSE,00Q700000185YVMEA2,6/30/2015 20:53:20,Bancoppel,Mexico,Business - Sales,@huenei.com,Financial Services,Director/Manager,FALSE
TRUE,TRUE,00Q70000016XonWEAS,5/26/2015 7:51:18,????,China,Technical - IT/Support,@ykjt.cn,Energy,Developer/Engineer,FALSE
FALSE,TRUE,00Q70000017H0eeEAC,6/9/2015 19:38:25,Memphis Minority Business Council,United States,Business - Sales,@mmbc-memphis.org,Government,Administrator,TRUE
FALSE,TRUE,00Q7000001860oQEAQ,7/6/2015 8:51:00,??????????,,Technical - Development/Engineering,@honeywell.com,Energy,Director/Manager,FALSE
FALSE,FALSE,00Q7000001864PKEAY,7/6/2015 17:48:38,Fagor Ederlan S. Coop.,Spain,Technical - Development/Engineering,@everis.com,Consulting,Director/Manager,FALSE
FALSE,TRUE,00Q700000185o6fEAA,7/2/2015 20:49:58,Municipio del Distrito Metropolitano de Quito,Ecuador,Technical - IT/Support,@quito.gob.ec,Government,Director/Manager,FALSE
FALSE,FALSE,00Q700000185PoqEAE,12/23/2014 17:19:56,DRZAVNI URED ZA UPRAVLJANJE DRZAVNOM IMOVINOM (STATE OFFICE OF GOVERNMENT PROPERTY MANAGEMENT),Croatia,Business - Finance,@duudi.hr,Government,Director/Manager,FALSE
TRUE,TRUE,00Q70000017IYQSEA4,6/19/2015 22:26:26,Murata Electronics Europe,United Kingdom,Business - Marketing,@murata.com,Manufacturing,Developer/Engineer,FALSE
FALSE,TRUE,00Q7000000yhu6hEAA,7/15/2014 23:28:35,Jerónimo Martins,Portugal,Technical - Development/Engineering,@jeronimo-martins.pt,Manufacturing,Project Manager,TRUE
FALSE,FALSE,00Q70000015oIzVEAU,4/15/2015 5:49:03,IMB Ltd,Australia,Technical - IT/Support,@imb.com.au,Financial Services,Other,FALSE
FALSE,TRUE,00Q7000000zr5axEAA,9/3/2014 17:09:09,Infoblox,United States,Technical - IT/Support,@infoblox.com,Technology,Director/Manager,FALSE
FALSE,TRUE,00Q700000186VVYEA2,7/10/2015 2:01:04,Strategy&,United States,Technical - IT/Support,@strategyand.pwc.com,Other,Independent Contractor,TRUE
FALSE,TRUE,00Q700000186XZJEA2,7/10/2015 16:00:06,Optum Technology,United States,Other,@gmail.com,Healthcare,Director/Manager,TRUE
FALSE,TRUE,00Q70000018dFiWEAU,8/4/2015 1:36:16,Optum Technology,United States,Business - Operations,@optum.com,Healthcare,Director/Manager,TRUE
FALSE,TRUE,00Q700000186k9LEAQ,7/13/2015 18:53:26,ServiceMaster,United States,Other,@servicemaster.com,Other,Associate/Analyst,TRUE
TRUE,TRUE,00Q70000015B9exEAC,3/11/2015 0:58:23,amétiq AG,Switzerland,Business - Marketing,@ametiq.com,Technology,Project Manager,TRUE
FALSE,TRUE,00Q700000186JQGEA2,7/8/2015 18:16:48,Wycliffe Bible Translators,United States,Technical - IT/Support,@wycliffe.org,Other,Administrator,TRUE
FALSE,FALSE,00Q700000186a1VEAQ,7/10/2015 17:55:58,Tribunal Calificador de Elecciones de Chile,Chile,Technical - IT/Support,@tribunalcalificador.cl,Government,Director/Manager,FALSE
FALSE,FALSE,00Q700000186wIJEAY,7/15/2015 12:41:19,CarlsonRezidor,Denmark,Technical - IT/Support,@carlsonrezidor.com,Hospitality / Leisure,Director/Manager,FALSE
FALSE,FALSE,00Q700000186tBoEAI,7/14/2015 18:56:26,Botica Comercial Farmaceutica S.A. [O Boticario],Brazil,Technical - IT/Support,@grupoboticario.com.br,Consumer Products,Director/Manager,FALSE
TRUE,TRUE,00Q700000187ScKEAU,7/17/2015 12:09:38,Rockwell Collins,United States,Business - Operations,@rockwellcollins.com,Technology,Administrator,TRUE
FALSE,TRUE,00Q70000015APCzEAO,3/5/2015 14:32:37,Babcock and Wilcox Enterprises,United States,Technical - IT/Support,@babcock.com,Energy,Director/Manager,FALSE
FALSE,TRUE,00Q700000186iOXEAY,7/13/2015 16:36:30,Carinetworks,Barbados,Technical - IT/Support,@carinetworks.com,Technology,Independent Contractor,FALSE
FALSE,TRUE,00Q700000186tS6EAI,7/14/2015 19:17:45,Caputo's Fresh Markets,United States,Business - Marketing,@caputomarkets.com,Consumer Products,Director/Manager,TRUE
FALSE,FALSE,00Q700000186Bv5EAE,7/7/2015 20:27:01,Auto-Owners Insurance,United States,Technical - Development/Engineering,@aoins.com,Insurance,Developer/Engineer,FALSE
FALSE,TRUE,00Q700000185o19EAA,7/2/2015 20:37:14,Oklahoma Heart Hospital,United States,Technical - Development/Engineering,@okheart.com,Healthcare,Developer/Engineer,FALSE
FALSE,FALSE,00Q700000186WFdEAM,7/10/2015 10:46:27,BNP Paribas Leasing Solutions,France,Business - Operations,@bnpparibas.com,Financial Services,Project Manager,FALSE
FALSE,FALSE,00Q70000016WTK7EAO,5/14/2015 16:55:42,ICFES,Colombia,Technical - Development/Engineering,@icfes.gov.co,Government,Developer/Engineer,FALSE
TRUE,TRUE,00Q70000015nQgIEAU,4/8/2015 13:42:02,SEI Global Services Inc.,United States,Technical - Development/Engineering,@seic.com,Financial Services,Other,FALSE
FALSE,TRUE,00Q7000000SPFvxEAH,11/2/2009 18:44:46,Erie Insurance,,Business - Operations,@erieinsurance.com,Insurance,Associate/Analyst,TRUE
FALSE,TRUE,00Q700000186toTEAQ,7/14/2015 19:58:30,Registro Civil de Identificacion y Cedulacion - Ecuador,Ecuador,Technical - IT/Support,@registrocivil.gob.ec,Government,Director/Manager,TRUE
FALSE,FALSE,00Q700000187RKDEA2,7/17/2015 2:44:03,Impulsora de Transportes Mexicanos S.A. de C.V. - Paquetexpress,Mexico,Technical - Development/Engineering,@paquetexpress.com.mx,Transportation,C-Level/Executive/VP,FALSE
FALSE,FALSE,00Q700000185ujdEAA,7/3/2015 14:16:40,Cetelem,Brazil,Technical - Development/Engineering,@cetelem.com.br,Financial Services,Developer/Engineer,FALSE
FALSE,FALSE,00Q700000187iN6EAI,5/18/2015 15:05:43,Credit Acceptance Corporation,United States,Technical - Development/Engineering,@creditacceptance.com,Financial Services,C-Level/Executive/VP,FALSE
FALSE,TRUE,00Q70000017I6pqEAC,6/16/2015 19:40:04,Nationwide Children's Hospital,United States,Technical - IT/Support,@nationwidechildrens.org,Healthcare,Director/Manager,TRUE
FALSE,TRUE,00Q70000017HShFEAW,6/11/2015 16:57:39,Great Place To Work - GPTW,Brazil,Other,@gmail.com,Other,Independent Contractor,TRUE
FALSE,FALSE,00Q70000018bRA1EAM,7/22/2015 20:32:32,Chemical Abstracts Service,United States,Business - Operations,@cas.org,Utilities,Project Manager,FALSE
FALSE,FALSE,00Q70000018cUHXEA2,7/27/2015 14:58:47,Inpatient Solution LLC,United States,Business - Operations,@gmail.com,Healthcare,C-Level/Executive/VP,FALSE
FALSE,FALSE,00Q70000018blZXEAY,7/23/2015 20:52:41,Toshiba North America,United States,Technical - Development/Engineering,@toshiba.com,Technology,Director/Manager,FALSE
FALSE,FALSE,00Q70000018cMfwEAE,7/24/2015 21:24:43,Laureate International Universities,Mexico,Technical - Development/Engineering,@laureate.mx,Education,Project Manager,FALSE
FALSE,FALSE,00Q70000016Xg2DEAS,5/22/2015 18:54:11,Natixis Asg Holdings Inc.,United States,Technical - Development/Engineering,@ngam.natixis.com,Financial Services,Director/Manager,FALSE
FALSE,TRUE,00Q70000017IgFpEAK,6/22/2015 8:55:56,Vivo Energy,South Africa,Technical - IT/Support,@vivoenergy.com,Energy,Other,TRUE
FALSE,TRUE,00Q70000018bTsYEAU,7/23/2015 10:21:42,Johannesburg Water,South Africa,Other,@jwater.co.za,Government,C-Level/Executive/VP,TRUE
FALSE,FALSE,00Q700000186WDmEAM,7/10/2015 10:24:50,Europ Assistance,France,Business - Operations,@europ-assistance.com,Insurance,Associate/Analyst,FALSE
FALSE,FALSE,00Q700000186WDDEA2,7/10/2015 10:15:58,Groupe Essec,France,Technical - Development/Engineering,@essec.edu,Education,Developer/Engineer,FALSE
FALSE,TRUE,00Q70000016XffCEAS,5/22/2015 17:51:17,iCrossing,United States,Business - Operations,@icrossing.com,Media / Marketing,Director/Manager,TRUE
FALSE,FALSE,00Q7000001B8wq2EAB,11/24/2015 0:37:19,iCrossing,United States,Technical - IT/Support,@icrossing.com,Professional Services,Director/Manager,FALSE
FALSE,FALSE,00Q70000018cYNdEAM,7/27/2015 17:40:35,ASESUISA - Aseguradora Suiza Salvadorena S.A.,El Salvador,Technical - IT/Support,@asesuisa.com,Insurance,Director/Manager,FALSE
FALSE,FALSE,00Q70000018bRfkEAE,7/22/2015 22:33:02,Lawrence Livermore National Laboratory,United States,Technical - Development/Engineering,@llnl.gov,Government,Director/Manager,FALSE
FALSE,FALSE,00Q70000018cdZsEAI,7/27/2015 23:11:55,Grupo Roble,El Salvador,Technical - IT/Support,@gruporoble.com,Other,Director/Manager,FALSE
FALSE,FALSE,00Q700000186WsKEAU,7/10/2015 14:21:10,Cundari Groups,Canada,Technical - Development/Engineering,@cundari.com,Consulting,Developer/Engineer,FALSE
TRUE,TRUE,00Q700000187eQhEAI,7/20/2015 16:49:38,Brightstar,Spain,Technical - IT/Support,@brightstar.com,Telecommunications,Project Manager,TRUE
TRUE,TRUE,00Q70000018ctJNEAY,7/29/2015 18:23:15,KUIU.com,United States,Business - Operations,@kuiu.com,Consumer Products,C-Level/Executive/VP,FALSE
FALSE,FALSE,00Q70000018dCcnEAE,8/3/2015 18:25:24,Centre intégré universitaire de santé et de services sociaux  du Saguenay-Lac-Saint-Jean,Canada,Business - Operations,@ssss.gouv.qc.ca,Healthcare,Director/Manager,FALSE
FALSE,FALSE,00Q70000018cnIsEAI,7/28/2015 23:02:09,Banco Central de Reserva de El Salvador (BCR),El Salvador,Technical - IT/Support,@bcr.gob.sv,Other,Director/Manager,FALSE
FALSE,FALSE,00Q70000018dCPhEAM,8/3/2015 17:56:53,Fonds de Recherche du Québec,Canada,Technical - IT/Support,@frq.gouv.qc.ca,Government,Director/Manager,FALSE
FALSE,FALSE,00Q7000000zRh0GEAS,8/9/2014 0:10:24,Bright Power Inc,United States,Technical - Development/Engineering,@brightpower.com,Technology,C-Level/Executive/VP,FALSE
FALSE,FALSE,00Q70000018dBYAEA2,8/3/2015 15:28:40,Centre intégré universitaire de santé et de services sociaux de l'Estrie,Canada,Technical - Development/Engineering,@ssss.gouv.qc.ca,Healthcare,Project Manager,FALSE
FALSE,TRUE,00Q7000000Tee9XEAR,1/18/2010 11:01:48,Mobile Telecommunications Company K.S.C (Zain Kuwait),Egypt,Technical - Development/Engineering,@itworx.com,Professional Services,Developer/Engineer,TRUE
TRUE,TRUE,00Q7000000rXV3VEAW,9/18/2013 12:02:49,Mobile Telecommunications Company K.S.C (Zain Kuwait),,,@zain.com,Professional Services,Director/Manager,FALSE
FALSE,TRUE,00Q70000017HpKnEAK,6/15/2015 19:39:34,Home Hardware Stores Ltd.,Canada,Business - Operations,@homehardware.ca,Consumer Products,Director/Manager,TRUE
FALSE,TRUE,00Q70000018cggnEAA,7/28/2015 14:59:32,Sixt Leasing AG,Germany,Business - Finance,@sixt.com,Automotive,Other,FALSE
FALSE,TRUE,00Q70000018cyooEAA,7/30/2015 17:22:16,Check Point Software,United States,Business - Marketing,@checkpoint.com,Technology,Director/Manager,TRUE
FALSE,TRUE,00Q70000018d1mREAQ,7/31/2015 11:57:37,Adolfo Dominguez,Spain,Other,@vass.es,Other,Other,TRUE
FALSE,TRUE,00Q70000018e8llEAA,8/7/2015 15:54:44,Feed My Starving Children,United States,Technical - Development/Engineering,@fmsc.org,Not For Profit / NGO,Director/Manager,TRUE
FALSE,TRUE,00Q70000018dbD3EAI,8/4/2015 18:00:11,US Department of Defense,United States,Technical - Development/Engineering,@bhsai.org,Technology,Developer/Engineer,TRUE
FALSE,TRUE,00Q70000018bIxIEAU,7/22/2015 16:52:06,Masco Cabinetry,United States,Technical - IT/Support,@mascocs.com,Manufacturing,Director/Manager,TRUE
FALSE,TRUE,00Q700000187UMmEAM,7/17/2015 16:31:05,Tuskegee University,United States,Business - Finance,@a2dinc.com,Education,C-Level/Executive/VP,FALSE
FALSE,FALSE,00Q70000018eX3yEAE,8/11/2015 11:36:44,Rede Diário de Comunicações,Brazil,Business - Sales,@diarioam.com.br,Telecommunications,Director/Manager,FALSE
TRUE,TRUE,00Q70000016Z8i6EAC,5/29/2015 11:46:24,Mez?gazdasági és Vidékfejlesztési Hivatal,Hungary,Technical - IT/Support,@mvh.gov.hu,Agriculture,Associate/Analyst,TRUE
FALSE,FALSE,00Q70000018dsTVEAY,8/6/2015 19:33:57,Softstar Research Inc.,United States,Technical - IT/Support,@softstarresearch.com,Consulting,Independent Contractor,FALSE
FALSE,FALSE,00Q70000018eYv7EAE,8/11/2015 15:58:10,Secretaria de Trabalho do Distrito Federal,Brazil,Business - Sales,@setrab.df.gov.br,Government,Director/Manager,FALSE
TRUE,TRUE,00Q70000018cwBbEAI,7/30/2015 6:36:18,Agencija za energijo,Slovenia,Technical - IT/Support,@agen-rs.si,Government,Developer/Engineer,TRUE
FALSE,FALSE,00Q70000018eLUNEA2,8/10/2015 11:49:02,JSW,India,Technical - IT/Support,@jsw.in,Manufacturing,Director/Manager,FALSE
FALSE,FALSE,00Q70000018eiyCEAQ,8/12/2015 15:32:18,WOM S.A.,Chile,Technical - Development/Engineering,@everis.com,Telecommunications,Director/Manager,FALSE
FALSE,FALSE,00Q70000018ew9lEAA,8/13/2015 23:10:10,Secretaria de Estado de Gestao Administrativa [SEGAD],Brazil,Business - Sales,@hepta.com.br,Government,Director/Manager,FALSE
FALSE,TRUE,00Q70000018e7CsEAI,8/7/2015 14:22:09,Prime Therapeutics,United States,Technical - Development/Engineering,@primetherapeutics.com,Healthcare,Director/Manager,TRUE
FALSE,TRUE,00Q70000018ekRKEAY,8/12/2015 17:39:35,North American Bancard,United States,Business - Operations,@nabancard.com,Financial Services,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q70000018enFmEAI,8/12/2015 20:59:42,Los Angeles County Department of Public Social Services,United States,Technical - Development/Engineering,@dpss.lacounty.com,Government,Developer/Engineer,TRUE
FALSE,TRUE,00Q70000018exiXEAQ,8/14/2015 9:11:25,Medioctor Solutions Private Limited,United States,Technical - Development/Engineering,@medioctor.com,Healthcare,C-Level/Executive/VP,TRUE
FALSE,FALSE,00Q70000018ecbEEAQ,8/11/2015 23:51:15,SNP Security,Australia,Other,@snpsecurity.com.au,Other,Other,FALSE
FALSE,FALSE,00Q70000018ez1tEAA,8/14/2015 15:04:54,VBL. Versorgungsanstalt des Bundes und der Länder,Germany,Business - Legal/Procurement,@vbl.de,Government,Director/Manager,FALSE
FALSE,TRUE,00Q70000018fCtzEAE,8/17/2015 20:17:30,SmartBank,United States,Technical - Development/Engineering,@smartbank.net,Financial Services,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q70000018f5FdEAI,8/16/2015 2:38:49,G2serve,China,Technical - Development/Engineering,@g2serve.com,Hospitality / Leisure,Project Manager,FALSE
FALSE,TRUE,00Q70000018fKTrEAM,8/18/2015 18:57:12,VideoJet,United States,Technical - Development/Engineering,@videojet.com,Media / Marketing,Developer/Engineer,TRUE
FALSE,TRUE,00Q70000018epqZEAQ,8/13/2015 5:48:08,Bosch,China,Technical - Development/Engineering,@163.com,Technology,Developer/Engineer,TRUE
TRUE,TRUE,00Q70000018ewtFEAQ,8/14/2015 3:35:24,DiscoverReady,United States,Technical - Development/Engineering,@discoverready.com,Professional Services,Director/Manager,FALSE
FALSE,TRUE,00Q70000018cdmrEAA,7/28/2015 0:26:11,????????????,China,Technical - Development/Engineering,@qq.com,Technology,Associate/Analyst,TRUE
FALSE,FALSE,00Q70000018f1HWEAY,8/14/2015 20:19:30,Administradora de Fondos de Pensiones CONFIA S.A.,El Salvador,Technical - IT/Support,@inpep.gob.sv,Other,Project Manager,FALSE
FALSE,FALSE,00Q70000018cwCFEAY,7/30/2015 6:38:29,Livelo S.A.,Brazil,Technical - IT/Support,@pontoslivelo.com.br,Financial Services,Director/Manager,FALSE
FALSE,FALSE,00Q70000016VDfiEAG,5/6/2015 6:02:41,Land Public Transport Comission,Malaysia,Technical - IT/Support,@spad.gov.my,Government,C-Level/Executive/VP,FALSE
FALSE,FALSE,00Q700000186vrpEAA,7/15/2015 9:35:28,Don Quijote Co. Ltd.,Japan,Other,@donki.co.jp,Hospitality / Leisure,Other,FALSE
FALSE,TRUE,00Q70000019HDe3EAG,8/19/2015 17:17:39,DynamicInternet,United States,Technical - Development/Engineering,,Consulting,C-Level/Executive/VP,FALSE
TRUE,TRUE,00Q70000018d1PSEAY,7/31/2015 7:46:31,Allgemeines Rechenzentrum GmbH,Austria,Technical - Development/Engineering,@arz.at,Financial Services,Project Manager,TRUE
